,session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,reviewed_at_datetime,entered_code,Nationality,Sex,Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,user_id,material.variable,response,material,variable
2534,5f5b8e292be30c2ec8597664,5ed814fc9e50c230c1efb63c,APPROVED,49:39.0,03:44.7,845.653,47,40:33.9,510FA8B2,United Kingdom,Male,21,"Sep 11, 2020 10:49:41 am","Sep 11, 2020 11:03:42 am",Complete,,,,English,,1599835781_5f5b8e85b40de4.01795178,positive,absent,5ed814fc9e50c230c1efb63c,sally_wine.response,She received a bottle of home made wine from her neighbour.,sally_wine,response
2535,5f5b8e2ea5a7ae2e779a52f0,5c484b16c41b2a000183c837,APPROVED,48:18.2,05:02.6,1004.417,34,40:35.7,510FA8B2,United Kingdom,Male,18,"Sep 11, 2020 10:48:20 am","Sep 11, 2020 11:05:00 am",Complete,,,,English,,1599835700_5f5b8e34122b37.47798905,positive,absent,5c484b16c41b2a000183c837,sally_wine.response,"sally and her neighbour decide that they both need wine and decide to break in to the shop. the get caught by the rozzers, Sally gets banged u fir 2 years.  Dont drink kids",sally_wine,response
2536,5f5b8e5974d6fd0d1e0a37c4,5c5f61170a2a3c000123dc45,APPROVED,49:03.2,02:09.3,786.18,52,40:38.1,510FA8B2,United Kingdom,Female,19,"Sep 11, 2020 10:49:06 am","Sep 11, 2020 11:02:05 am",Complete,,,,English,,1599835745_5f5b8e61e6e0e4.29555164,positive,absent,5c5f61170a2a3c000123dc45,sally_wine.response,the neighbour invites her in for wine,sally_wine,response
2537,5f5b8e9046c58b2e9ac2aabc,5c51d3e6a163ac0001721273,APPROVED,50:00.2,06:23.2,983.078,44,40:40.0,510FA8B2,United Kingdom,Male,27,"Sep 11, 2020 10:50:01 am","Sep 11, 2020 11:06:21 am",Complete,,,,English,,1599835801_5f5b8e999a8045.31894381,positive,absent,5c51d3e6a163ac0001721273,sally_wine.response,Sally's neighbour offers her bottle of wine as they have one she can later replace,sally_wine,response
2538,5f5b8e950adc392e8f66d9c0,5ed66ce4f02f1209fc2bc33a,APPROVED,50:20.0,03:48.3,808.278,19,40:42.0,510FA8B2,United Kingdom,Female,31,"Sep 11, 2020 10:50:22 am","Sep 11, 2020 11:03:43 am",Complete,,,,English,,1599835821_5f5b8eadebb527.69080081,positive,absent,5ed66ce4f02f1209fc2bc33a,sally_wine.response,When she gets home she realises someone has broken into her house.,sally_wine,response
2539,5f5b8e9f7b31432dc487641a,59e7362fe75b450001a69349,APPROVED,50:12.3,04:18.4,846.159,83,40:44.0,510FA8B2,United Kingdom,Male,23,"Sep 11, 2020 10:50:14 am","Sep 11, 2020 11:04:16 am",Complete,,,,English,,1599835814_5f5b8ea6c60d70.77204593,positive,absent,59e7362fe75b450001a69349,sally_wine.response,the neighbour offered her a bottle,sally_wine,response
2540,5f5b8eb116b98d0cd6fb656a,5ce98960b8a8130019d684dd,APPROVED,50:28.7,05:01.7,872.932,26,40:45.9,510FA8B2,United Kingdom,Female,22,"Sep 11, 2020 10:50:31 am","Sep 11, 2020 11:04:58 am",Complete,,,,English,,1599835830_5f5b8eb6e86741.51859962,positive,absent,5ce98960b8a8130019d684dd,sally_wine.response,Sally's neighbour gives Sally a bottle of wine as a gift during their interaction.,sally_wine,response
2541,5f5b8eb61989292e6cb59591,5f443f239d4eda77437dae01,APPROVED,50:34.6,58:46.4,491.832,18,40:48.0,510FA8B2,United Kingdom,Female,24,"Sep 11, 2020 10:50:38 am","Sep 11, 2020 10:58:44 am",Complete,,,,English,,1599835838_5f5b8ebe554796.79006718,positive,absent,5f443f239d4eda77437dae01,sally_wine.response,Her neighbour gives her a bottle of wine to take to her dinner.,sally_wine,response
2542,5f5b8ebadae8082ed20b93fb,5a0c4184fe645f0001e9f5dd,APPROVED,50:39.5,01:16.4,636.891,36,40:49.9,510FA8B2,United Kingdom,Female,29,"Sep 11, 2020 10:50:41 am","Sep 11, 2020 11:01:11 am",Complete,,,,English,,1599835841_5f5b8ec1b66b21.58174034,positive,absent,5a0c4184fe645f0001e9f5dd,sally_wine.response,There has been an accident that is why the shop was shut.,sally_wine,response
2543,5f5b8ec6e585c32e3cf7184c,5dfb4689ecb3ea86da0fd236,APPROVED,50:49.6,58:43.6,473.997,30,40:53.1,510FA8B2,Ireland,Female,28,"Sep 11, 2020 10:51:22 am","Sep 11, 2020 10:58:42 am",Complete,,,,English,,1599835882_5f5b8eead11640.55339929,positive,absent,5dfb4689ecb3ea86da0fd236,sally_wine.response,Her neighbour brings over a bottle of wine for her,sally_wine,response
2544,5f5b8eca6c83442de4a1f96f,5e5e882ba3b41303aee46e90,APPROVED,50:56.0,25:33.1,2077.147,24,40:55.1,510FA8B2,United Kingdom,Female,30,"Sep 11, 2020 10:51:00 am","Sep 11, 2020 11:25:28 am",Complete,,,,English,,1599835860_5f5b8ed430fc99.96928355,positive,absent,5e5e882ba3b41303aee46e90,sally_wine.response,The neighbour invites sally round for wine. ,sally_wine,response
2545,5f5b8ee371abb22edd2cc4ba,57b4d420869234000179f45a,APPROVED,51:18.3,58:19.5,421.22,60,40:57.2,510FA8B2,United Kingdom,Female,26,"Sep 11, 2020 10:51:20 am","Sep 11, 2020 10:58:14 am",Complete,,,,English,,1599835880_5f5b8ee8329992.37306235,positive,absent,57b4d420869234000179f45a,sally_wine.response,Her neighbour asked her for dinner,sally_wine,response
2546,5f5b8f00cb0a652e6b724699,5eff17d115ba87434ab3829b,APPROVED,51:46.9,58:59.5,432.598,27,40:59.1,510FA8B2,United Kingdom,Female,32,"Sep 11, 2020 10:51:50 am","Sep 11, 2020 10:58:56 am",Complete,,,,English,,1599835910_5f5b8f067c3663.11912818,positive,absent,5eff17d115ba87434ab3829b,sally_wine.response,The neighbour's dog jumps over the fence and runs away down the street.,sally_wine,response
2547,5f5b8f0691f8b62ecdadf06d,58794c1e327dab000199ea58,APPROVED,51:55.0,00:13.2,498.244,63,41:01.2,510FA8B2,United Kingdom,Female,38,"Sep 11, 2020 10:51:57 am","Sep 11, 2020 11:00:07 am",Complete,,,,English,,1599835917_5f5b8f0da6d149.78642274,positive,absent,58794c1e327dab000199ea58,sally_wine.response,THE NEIGHBOUR INVITES HER IN FOR A GLAS SOF WINE,sally_wine,response
2548,5f5b8f114f16612d2a197555,5d558c262d8a6200172a8b7b,APPROVED,52:13.1,59:33.0,439.961,33,41:03.2,510FA8B2,United Kingdom,Male,36,"Sep 11, 2020 10:52:15 am","Sep 11, 2020 10:59:30 am",Complete,,,,English,,1599835935_5f5b8f1f660f36.24511853,positive,absent,5d558c262d8a6200172a8b7b,sally_wine.response,Her neighbour invited her back for dinner.,sally_wine,response
2549,5f5b8f123ce5862eaf254afe,5f440cbd4463740faa78d767,APPROVED,53:33.1,06:18.1,765.029,42,41:04.9,510FA8B2,United Kingdom,Male,39,"Sep 11, 2020 10:53:36 am","Sep 11, 2020 11:06:16 am",Complete,,,,English,,1599836016_5f5b8f704f7af4.00547853,positive,absent,5f440cbd4463740faa78d767,sally_wine.response,She bumps into an old friend.,sally_wine,response
2550,5f5b8f164e9b772deeeb7797,5eed11c3dea2cb12195f0c85,APPROVED,54:44.0,04:14.1,570.055,59,41:06.9,510FA8B2,United Kingdom,Female,44,"Sep 11, 2020 10:54:46 am","Sep 11, 2020 11:04:11 am",Complete,,,,English,,1599836086_5f5b8fb65a5db1.06507271,positive,absent,5eed11c3dea2cb12195f0c85,sally_wine.response,shop shut and insteads chats to neighbour,sally_wine,response
2551,5f5b8f1d58c9fb2e9bc13658,5f00927aa282921b44625ab8,APPROVED,52:16.6,09:18.8,1022.262,20,41:09.1,510FA8B2,United Kingdom,Female,48,"Sep 11, 2020 10:52:18 am","Sep 11, 2020 11:09:15 am",Complete,,,,English,,1599835938_5f5b8f223721a0.22468767,positive,absent,5f00927aa282921b44625ab8,sally_wine.response,"the neighbour gives her a pamphlet for an A A meeting that is happening in the local area, sally has been sober for 6 months. ",sally_wine,response
2552,5f5b8f238f94512e048f0635,5f29cd7e87f62615d79a7df3,APPROVED,52:20.9,06:02.5,821.581,19,41:11.2,510FA8B2,United Kingdom,Male,34,"Sep 11, 2020 10:52:22 am","Sep 11, 2020 11:06:00 am",Complete,,,,English,,1599835942_5f5b8f268d0b42.31561502,positive,absent,5f29cd7e87f62615d79a7df3,sally_wine.response,her neighbour gives her a bottle of wine ,sally_wine,response
2553,5f5b8f2aec0fc20ce4629201,5d5d13312a28f400015a5b6f,APPROVED,52:31.3,10:29.3,1078.017,30,41:13.0,510FA8B2,United Kingdom,Female,35,"Sep 11, 2020 10:52:39 am","Sep 11, 2020 11:10:24 am",Complete,,,,English,,1599835959_5f5b8f3782b726.33488655,positive,absent,5d5d13312a28f400015a5b6f,sally_wine.response,Sally's neighbour invites her for dinner.,sally_wine,response
2554,5f5b8f4726f9002ebd527926,5eb417f51a17bb221ecf7803,APPROVED,52:59.9,03:01.5,601.648,30,41:14.8,510FA8B2,United Kingdom,Male,37,"Sep 11, 2020 10:53:01 am","Sep 11, 2020 11:02:58 am",Complete,,,,English,,1599835981_5f5b8f4daed741.41006171,positive,absent,5eb417f51a17bb221ecf7803,sally_wine.response,Her neighbour invites her over for dinner and drinks.,sally_wine,response
2555,5f5b8f7810ec482e85cc8067,5e97039d77e41b023228fa5a,APPROVED,54:51.2,06:58.4,727.223,43,15:26.8,510FA8B2,United Kingdom,Female,63,"Sep 11, 2020 1:41:43 pm","Sep 11, 2020 2:04:09 pm",Complete,,,,English,,1599846103_5f5bb6d7042460.00072875,positive,absent,5e97039d77e41b023228fa5a,sally_wine.response,When she gets home she realises she has locked herself out and has to walk 5 miles to her mothers house to get her spare key.,sally_wine,response
2556,5f5b8f7af651ab2e9116fad4,5a9d8c04b5e2110001c6e15f,APPROVED,53:49.6,02:34.2,524.632,30,41:16.4,510FA8B2,United Kingdom,Male,40,"Sep 11, 2020 10:53:51 am","Sep 11, 2020 11:02:32 am",Complete,,,,English,,1599836031_5f5b8f7f12d6a0.96034010,positive,absent,5a9d8c04b5e2110001c6e15f,sally_wine.response,A cat gets run over.,sally_wine,response
2557,5f5b8f8230ec6f2f11723545,5f3801cc3b78e908ea5b5ca9,APPROVED,53:58.8,08:35.6,876.869,58,41:18.5,510FA8B2,United Kingdom,Female,43,"Sep 11, 2020 10:54:00 am","Sep 11, 2020 11:08:34 am",Complete,,,,English,,1599836040_5f5b8f88c67024.13390191,positive,absent,5f3801cc3b78e908ea5b5ca9,sally_wine.response,Sally sees a group of colleagues from work in a nearby restaurant and decides to join them.,sally_wine,response
2558,5f5b8f8b67e28b2e7a9194e2,5b588565115d17000113f81e,APPROVED,54:11.8,07:37.3,805.546,24,41:20.7,510FA8B2,United Kingdom,Female,41,"Sep 11, 2020 10:54:15 am","Sep 11, 2020 11:07:35 am",Complete,,,,English,,1599836055_5f5b8f972d9761.01259450,positive,absent,5b588565115d17000113f81e,sally_wine.response,The neighbour invites her over after dinner for a drink of wine that they have so she goes over after her dinner for that. ,sally_wine,response
2559,5f5b8fa9f233b42f70e25d95,5d39bb499f4f3f00158298f2,APPROVED,56:10.8,01:05.1,294.297,37,41:22.6,510FA8B2,United Kingdom,Female,52,"Sep 11, 2020 10:56:12 am","Sep 11, 2020 11:00:58 am",Complete,,,,English,,1599836172_5f5b900c8caf03.22669113,positive,absent,5d39bb499f4f3f00158298f2,sally_wine.response,She was mugged.,sally_wine,response
2560,5f5b8fac54e29c2e62f93a6e,5ed7f8500e41402d24c455e7,APPROVED,54:45.0,25:02.2,1817.17,23,41:24.5,510FA8B2,United Kingdom,Female,42,"Sep 11, 2020 10:54:46 am","Sep 11, 2020 11:25:00 am",Complete,,,,English,,1599836086_5f5b8fb6b227f1.36925213,positive,absent,5ed7f8500e41402d24c455e7,sally_wine.response,She found out her neighbour was gay.,sally_wine,response
2561,5f5b8fb9bacc022db3627cf5,5db186fc4e7b0b0019151944,APPROVED,55:28.4,12:01.0,992.554,32,41:26.6,510FA8B2,United Kingdom,Female,50,"Sep 11, 2020 10:55:32 am","Sep 11, 2020 11:11:58 am",Complete,,,,English,,1599836132_5f5b8fe4763385.88223309,positive,absent,5db186fc4e7b0b0019151944,sally_wine.response,The neighbour offers her a nice bottle of wine.,sally_wine,response
2562,5f5b8fc36962d20c5f66eb2c,55a14418fdf99b6ec83c244f,APPROVED,55:03.7,03:28.6,504.851,39,41:28.6,510FA8B2,United Kingdom,Female,46,"Sep 11, 2020 10:55:06 am","Sep 11, 2020 11:03:25 am",Complete,,,,English,,1599836106_5f5b8fca2fe2f4.41238896,positive,absent,55a14418fdf99b6ec83c244f,sally_wine.response,The neigbour gives her a bottle of wine.,sally_wine,response
2563,5f5b8fc41989292dc096359d,5c9034a2eedbd9001573ca14,APPROVED,55:54.4,12:31.4,997.008,56,41:30.5,510FA8B2,United Kingdom,Male,56,"Sep 11, 2020 10:55:58 am","Sep 11, 2020 11:12:26 am",Complete,,,,English,,1599836158_5f5b8ffe86be56.33689160,positive,absent,5c9034a2eedbd9001573ca14,sally_wine.response,the neighbour says that she has just given up alcohol and gives Sally two bottles of win,sally_wine,response
2564,5f5b8fdf55ee7f2e87cb8b61,5f5158c1573b9938ed97d812,APPROVED,55:29.3,21:38.0,1568.751,32,41:32.6,510FA8B2,United Kingdom,Female,54,"Sep 11, 2020 10:55:32 am","Sep 11, 2020 11:21:31 am",Complete,,,,English,,1599836132_5f5b8fe4548611.39472557,positive,absent,5f5158c1573b9938ed97d812,sally_wine.response,Her neighbour collapses,sally_wine,response
2565,5f5b8fea52a9212f2bacaf56,5dfba3e169a1178d07a55d65,APPROVED,56:09.4,06:44.6,635.263,20,41:34.6,510FA8B2,United Kingdom,Female,51,"Sep 11, 2020 10:56:11 am","Sep 11, 2020 11:06:43 am",Complete,,,,English,,1599836171_5f5b900b10f460.12991873,positive,absent,5dfba3e169a1178d07a55d65,sally_wine.response,her neighbour lends her a bottle of wine,sally_wine,response
2566,5f5b8ff40b08972eeffed67c,5e540b9b25baaf40438073bb,APPROVED,55:59.1,40:56.3,2697.241,58,41:36.4,510FA8B2,United Kingdom,Female,55,"Sep 11, 2020 10:56:04 am","Sep 11, 2020 11:40:54 am",Complete,,,,English,,1599836163_5f5b9003d82e50.38804062,positive,absent,5e540b9b25baaf40438073bb,sally_wine.response,"The neighbour reminds Sally that as it's January she may like to consider a detox, so she decides to drink water with her meal instead.",sally_wine,response
2567,5f5b8ff78ddeed2f1af956c3,5f04d5b3973f3714f5492709,APPROVED,56:11.3,09:17.3,786.014,20,41:38.4,510FA8B2,United Kingdom,Female,57,"Sep 11, 2020 10:56:13 am","Sep 11, 2020 11:09:15 am",Complete,,,,English,,1599836173_5f5b900d417d77.31870310,positive,absent,5f04d5b3973f3714f5492709,sally_wine.response,She tells her something or she finds another place to buy some wine.,sally_wine,response
2568,5f5b9f0ba38ae60f13481536,5f2a817d88f11d29b7f0c74f,APPROVED,00:11.2,26:37.6,1586.424,30,41:40.5,510FA8B2,United Kingdom,Male,58,"Sep 11, 2020 12:00:19 pm","Sep 11, 2020 12:26:36 pm",Complete,,,,English,,1599840019_5f5b9f13308255.67969847,positive,absent,5f2a817d88f11d29b7f0c74f,sally_wine.response,The neighbour invites her over for some wine,sally_wine,response
2569,5f5ba3f5033f64314701058d,5d49cec82c271d0001bbb252,APPROVED,21:13.2,27:38.6,385.452,23,41:42.5,510FA8B2,United Kingdom,Male,59,"Sep 11, 2020 12:21:14 pm","Sep 11, 2020 12:27:37 pm",Complete,,,,English,,1599841274_5f5ba3fa6eda42.97559004,positive,absent,5d49cec82c271d0001bbb252,sally_wine.response,The neighbour offered her a bottle of wine,sally_wine,response
2570,5f5ba4b08e2b6631b9cb559e,5ce9b0e4be5a6b00163f6870,APPROVED,24:16.9,49:24.9,1507.978,54,20:03.9,510FA8B2,United Kingdom,Male,61,"Sep 11, 2020 12:24:26 pm","Sep 11, 2020 12:49:22 pm",Complete,,,,English,,1599841466_5f5ba4ba22e075.26711366,positive,absent,5ce9b0e4be5a6b00163f6870,sally_wine.response,"A young lad on a scooter rides past, knocks into her and rides off with her purse.",sally_wine,response
2571,5f5ba4dd2f9ff7315ae36298,5f43c9fbe038cc0b2deb75d8,APPROVED,28:02.9,40:33.6,750.654,47,22:34.3,510FA8B2,United Kingdom,Female,62,"Sep 11, 2020 12:28:05 pm","Sep 11, 2020 12:40:29 pm",Complete,,,,English,,1599841685_5f5ba5953ffce1.48480670,positive,absent,5f43c9fbe038cc0b2deb75d8,sally_wine.response,the shop is closed,sally_wine,response
2572,5f5d34532f9ff756b6fe3124,5e57b60b2019d515eeadf114,APPROVED,49:23.4,57:03.6,460.186,27,11:38.9,40D80FA4,Ireland,Female,63,"Sep 12, 2020 4:49:26 pm","Sep 12, 2020 4:57:00 pm",Complete,,,,English,,1599943766_5f5d34566da713.40304541,negative,present,5e57b60b2019d515eeadf114,sally_wine.response,Sally accidentally drops her bottle of wine and it smashes,sally_wine,response
2573,5f5b63aa5259ed28e139fff0,5c802134433e2d00172ac5d1,APPROVED,46:53.4,52:17.4,324.032,22,15:02.7,4DE9B385,United Kingdom,Female,2,"Sep 11, 2020 7:46:54 am","Sep 11, 2020 7:52:14 am",Complete,,,,English,,1599824814_5f5b63aeb478a4.21186435,positive,present,5c802134433e2d00172ac5d1,sally_wine.response,They didn't have the wine she wanted,sally_wine,response
2574,5f5b63c6be186728fbb548fb,5bf2f4028e5b8b00018d9b88,APPROVED,47:20.3,53:20.2,359.957,30,15:04.9,4DE9B385,United Kingdom,Male,3,"Sep 11, 2020 7:47:21 am","Sep 11, 2020 7:53:18 am",Complete,,,,English,,1599824841_5f5b63c9ae06b4.19607742,positive,present,5bf2f4028e5b8b00018d9b88,sally_wine.response,"death, pain and suffering ",sally_wine,response
2575,5f5b646bf7a8c729929e42cf,5f0f226b649b4d06a15e63b8,APPROVED,50:07.0,57:10.6,423.578,46,15:06.9,4DE9B385,United Kingdom,Female,4,"Sep 11, 2020 7:50:08 am","Sep 11, 2020 7:57:08 am",Complete,,,,English,,1599825008_5f5b6470cf2588.26848925,positive,present,5f0f226b649b4d06a15e63b8,sally_wine.response,She stepped in some dog poo.,sally_wine,response
2576,5f5b648a10ec482868f3e7d0,5bccc1c50f10750001d7d693,APPROVED,50:46.6,57:32.3,405.721,24,15:08.5,4DE9B385,United Kingdom,Female,5,"Sep 11, 2020 7:50:49 am","Sep 11, 2020 7:57:30 am",Complete,,,,English,,1599825049_5f5b649949cfe7.45042199,positive,present,5bccc1c50f10750001d7d693,sally_wine.response,The neighbour tells her something unexpected about another friend. ,sally_wine,response
2577,5f5b649546c58b295460b78e,5e65408fdf313c2bcfa6e24f,APPROVED,51:21.7,00:02.4,520.697,20,15:10.7,4DE9B385,United Kingdom,Female,6,"Sep 11, 2020 7:51:23 am","Sep 11, 2020 7:59:59 am",Complete,,,,English,,1599825083_5f5b64bb706b88.01178787,positive,present,5e65408fdf313c2bcfa6e24f,sally_wine.response,she burnt her dinner ,sally_wine,response
2578,5f5b64b9eeba9d07ab78edff,591801345020970001c19493,APPROVED,51:36.7,03:59.3,742.566,33,15:12.9,4DE9B385,United Kingdom,Female,8,"Sep 11, 2020 7:51:43 am","Sep 11, 2020 8:03:54 am",Complete,,,,English,,1599825103_5f5b64cf286086.84209189,positive,present,591801345020970001c19493,sally_wine.response,her neighbour invites her round for dinner.,sally_wine,response
2579,5f5b64d0377849287d55c04d,5c4b9e94ad466000019101d6,APPROVED,51:47.8,05:01.9,794.177,19,15:15.3,4DE9B385,United Kingdom,Female,7,"Sep 11, 2020 7:51:49 am","Sep 11, 2020 8:05:00 am",Complete,,,,English,,1599825109_5f5b64d569e992.94944504,positive,present,5c4b9e94ad466000019101d6,sally_wine.response,she starts getting followed ,sally_wine,response
2580,5f5b6524291dc628dbf71e61,5c27b1270091e40001ca1d1b,APPROVED,53:11.5,58:21.0,309.435,39,15:17.4,4DE9B385,United Kingdom,Female,9,"Sep 11, 2020 7:53:13 am","Sep 11, 2020 7:58:18 am",Complete,,,,English,,1599825193_5f5b65298b3c74.24890936,positive,present,5c27b1270091e40001ca1d1b,sally_wine.response,she drops the bottle of wine,sally_wine,response
2581,5f5b653adef27f28b95b1e3f,5dc416f7f7bfb12dbfd7c1e6,APPROVED,55:23.7,08:03.3,759.64,43,15:19.2,4DE9B385,United Kingdom,Male,16,"Sep 11, 2020 7:55:26 am","Sep 11, 2020 8:08:00 am",Complete,,,,English,,1599825325_5f5b65adf2a8e7.47956158,positive,present,5dc416f7f7bfb12dbfd7c1e6,sally_wine.response,She drops the bottle and it breaks.,sally_wine,response
2582,5f5b653ba5d80828565a289c,5d1bc78f79ca6c00011afbe5,APPROVED,53:40.6,09:28.8,948.209,44,15:21.3,4DE9B385,United Kingdom,Female,15,"Sep 11, 2020 7:53:43 am","Sep 11, 2020 8:09:24 am",Complete,,,,English,,1599825223_5f5b654702c120.73827320,positive,present,5d1bc78f79ca6c00011afbe5,sally_wine.response,She drops the wine bottle and it smashes,sally_wine,response
2583,5f5b653da5d80827ab014ce4,5c631c65787ee80001ffba5e,APPROVED,53:37.9,08:52.7,914.781,48,15:23.6,4DE9B385,United Kingdom,Female,12,"Sep 11, 2020 7:53:55 am","Sep 11, 2020 8:08:49 am",Complete,,,,English,,1599825235_5f5b65534fc858.61417286,positive,present,5c631c65787ee80001ffba5e,sally_wine.response,the neighbour has bought a boat and invited Sally and her family on board ,sally_wine,response
2584,5f5b653e3341c22960163912,5c0c24711b80df00017827ea,APPROVED,54:06.8,03:20.5,553.792,32,15:25.7,4DE9B385,United Kingdom,Female,13,"Sep 11, 2020 7:54:10 am","Sep 11, 2020 8:03:14 am",Complete,,,,English,,1599825250_5f5b6562011e46.73435543,positive,present,5c0c24711b80df00017827ea,sally_wine.response,Earthquake smashes the wine. She drinks beer instead.,sally_wine,response
2585,5f5b655a814f6b07f79a0095,5f523ba1c2e4fb4a54dc9fa0,APPROVED,54:05.1,03:17.5,552.336,39,15:27.7,4DE9B385,United Kingdom,Male,11,"Sep 11, 2020 7:54:07 am","Sep 11, 2020 8:03:12 am",Complete,,,,English,,1599825247_5f5b655f6ef7a8.13694956,positive,present,5f523ba1c2e4fb4a54dc9fa0,sally_wine.response,She tripped and smashed the bottle of wine,sally_wine,response
2586,5f5b6568332910294f46d699,5e1b21bd07c9c73546a11776,APPROVED,54:18.8,01:08.4,409.569,43,15:29.8,4DE9B385,United Kingdom,Female,10,"Sep 11, 2020 7:54:22 am","Sep 11, 2020 8:01:06 am",Complete,,,,English,,1599825262_5f5b656e28ca35.63881166,positive,present,5e1b21bd07c9c73546a11776,sally_wine.response,The neighbour decided to come and join her for Friday dinner,sally_wine,response
2587,5f5b656aef06252867fcb1ef,5e1dcb521a938a1356cc585e,APPROVED,54:18.0,11:21.0,1022.941,25,15:31.9,4DE9B385,United Kingdom,Male,14,"Sep 11, 2020 7:54:20 am","Sep 11, 2020 8:11:17 am",Complete,,,,English,,1599825260_5f5b656c46e6f2.02604599,positive,present,5e1dcb521a938a1356cc585e,sally_wine.response,"Sally looks in her bag and discovers the bottle of wine missing. She stops, thinks, then remembers her neighbour was skilled in the art of cat burglary. She marches over to his house and peers in the window to find her neighbour taking a corkscrew out of the kitchen drawer to enjoy his newly obtained prize. ",sally_wine,response
2588,5f5b65899aa6fd2962ea9b55,5836e4bda37e9b000108c2ac,APPROVED,56:00.9,03:56.1,475.156,50,15:34.2,4DE9B385,United Kingdom,Female,22,"Sep 11, 2020 7:56:02 am","Sep 11, 2020 8:03:51 am",Complete,,,,English,,1599825362_5f5b65d2d50668.52178241,positive,present,5836e4bda37e9b000108c2ac,sally_wine.response,She invites the neighbour in to have some of her wine,sally_wine,response
2589,5f5b6592a9ba1128f6ed6f31,595f5d26b752840001ca4451,APPROVED,55:01.5,13:03.3,1081.786,37,15:36.3,4DE9B385,United Kingdom,Female,19,"Sep 11, 2020 7:55:08 am","Sep 11, 2020 8:12:59 am",Complete,,,,English,,1599825308_5f5b659c3df447.52149375,positive,present,595f5d26b752840001ca4451,sally_wine.response,the neighbour asks her out on a date,sally_wine,response
2590,5f5b659d09e9c128d429c6fd,5ab8d402e1546900019b71b7,APPROVED,55:09.6,07:43.0,753.384,42,15:38.3,4DE9B385,United Kingdom,Female,18,"Sep 11, 2020 7:55:11 am","Sep 11, 2020 8:07:40 am",Complete,,,,English,,1599825311_5f5b659fd6c1f0.64206025,positive,present,5ab8d402e1546900019b71b7,sally_wine.response,The neighbour invited her for dinner at their house.,sally_wine,response
2591,5f5b65a447e6d8290e0ec103,5edede6f7863ed18db5830b1,APPROVED,55:19.2,01:20.5,361.26,20,15:40.6,4DE9B385,United Kingdom,Male,17,"Sep 11, 2020 7:55:22 am","Sep 11, 2020 8:01:18 am",Complete,,,,English,,1599825321_5f5b65a9ec55e6.11300086,positive,present,5edede6f7863ed18db5830b1,sally_wine.response,No wine In the shop ,sally_wine,response
2592,5f5b65b3e150072909380224,5ee13b0693ab7b146b37bc5b,APPROVED,55:34.2,33:24.4,2270.223,36,15:42.9,4DE9B385,United Kingdom,Female,54,"Sep 11, 2020 7:55:35 am","Sep 11, 2020 8:33:22 am",Complete,,,,English,,1599825335_5f5b65b7ce98c5.37709093,positive,present,5ee13b0693ab7b146b37bc5b,sally_wine.response,She trips over and her bottle of wine smashses,sally_wine,response
2593,5f5b65c17b278528e1ea1c08,5f4524a7cd108b0925b0d08c,APPROVED,55:48.5,30:24.2,2075.72,23,15:45.1,4DE9B385,United Kingdom,Male,20,"Sep 11, 2020 7:55:53 am","Sep 11, 2020 8:30:18 am",Complete,,,,English,,1599825353_5f5b65c993b3b7.99167318,positive,present,5f4524a7cd108b0925b0d08c,sally_wine.response,"They witness a large hot air balloon falling from the sky at a racing speed. The person in the balloon's basket jumps, tucks, and rolls onto the small field of grass to Sally and her neighbour. The person, a tall woman covered in burns and bruises, sprinted away into the distance, letting her huge balloon fall silently lower and lower until finally it crashed into a nearby house. ",sally_wine,response
2594,5f5b65c80b0a3e07df98a55c,5cd5fe480f0de600018e7251,APPROVED,55:54.1,04:13.2,499.136,27,16:03.6,4DE9B385,United Kingdom,Female,21,"Sep 11, 2020 7:55:56 am","Sep 11, 2020 8:04:11 am",Complete,,,,English,,1599825356_5f5b65cc01b3b0.88522059,positive,present,5cd5fe480f0de600018e7251,sally_wine.response,She goes to her neighbour's house for dinner instead.,sally_wine,response
2595,5f5b65e1feaaf928d7de77df,5f2aa1a87bf471304a994dff,APPROVED,56:27.9,04:40.2,492.326,30,16:05.8,4DE9B385,United Kingdom,Female,24,"Sep 11, 2020 7:56:37 am","Sep 11, 2020 8:04:39 am",Complete,,,,English,,1599825397_5f5b65f587ee38.06918633,positive,present,5f2aa1a87bf471304a994dff,sally_wine.response,she leaves her bottle of wine at the shop,sally_wine,response
2596,5f5b65e7c81d362906737c73,5e9397d303807b2006e77d5a,APPROVED,56:26.7,02:43.3,376.612,41,16:07.9,4DE9B385,United Kingdom,Female,23,"Sep 11, 2020 7:56:28 am","Sep 11, 2020 8:02:41 am",Complete,,,,English,,1599825388_5f5b65ec122a80.83598406,positive,present,5e9397d303807b2006e77d5a,sally_wine.response,She ends up inviting neighbour in for dinner and to share wine,sally_wine,response
2597,5f5b65f6d6397f0799604e4e,56c22e040a25f1000ae56894,APPROVED,56:44.7,05:15.4,510.764,38,16:10.0,4DE9B385,Ireland,Female,27,"Sep 11, 2020 7:56:48 am","Sep 11, 2020 8:05:12 am",Complete,,,,English,,1599825408_5f5b66001a24d4.29993396,positive,present,56c22e040a25f1000ae56894,sally_wine.response,Dinner never happens. Her neighbour invites Sally over for drinks instead,sally_wine,response
